playlist_name,group,expected_tvg_id,actual_tvg_id,actual_tvg_name,epg_validated,duplicate_name_count,status
Epic Drama HD,Сериалы,XEpic.Drama.HD.pl,XEpic.Drama.HD.pl,Epic Drama HD,True,2,ok
Polsat Play HD PL,Польша,Xpolsat-play,Xpolsat-play,Polsat Play HD PL,True,1,ok
Polsat Cafe HD PL,Польша,Xpolsat-cafe,Xpolsat-cafe,Polsat Cafe HD PL,True,1,ok
CBS Europa HD,Польша,,XCBS.Europa.pl,CBS Europa HD,False,1,ok
E! Entertainment,Польша,XE!.Entertainment.HD.pl,XE!.Entertainment.HD.pl,E! Entertainment,True,1,ok
TeleToon+ HD,Польша,Xteletoon-pl,Xteletoon-pl,TeleToon+ HD,True,1,ok
Romance TV HD,Польша,XRomance.TV.HD.pl,XRomance.TV.HD.pl,Romance TV HD,True,1,ok
Warner TV,Польша,Xwarner-pl,Xwarner-pl,Warner TV,True,1,ok
Cinemax HD,Польша,Xcinemax,Xcinemax,Cinemax HD,True,1,ok
Cinemax 2 HD,Польша,Xcinemax2,Xcinemax2,Cinemax 2 HD,True,1,ok
CANAL+ Film HD,Польша,Xcanal-pl-film,Xcanal-pl-film,CANAL+ Film HD,True,1,ok
CANAL+ Family HD,Польша,Xcanal-pl-family,Xcanal-pl-family,CANAL+ Family HD,True,1,ok
CANAL+ Seriale HD,Польша,Xcanal-pl-seriale,Xcanal-pl-seriale,CANAL+ Seriale HD,True,1,ok
FilmBox Action HD PL,Польша,Xfilmbox-action-pl,Xfilmbox-action-pl,FilmBox Action HD PL,True,1,ok
FilmBox Extra HD PL,Польша,Xfilmbox-extra-pl,Xfilmbox-extra-pl,FilmBox Extra HD PL,True,1,ok
HBO HD,Польша,Xhbo-hd,Xhbo-hd,HBO HD,True,1,ok
HBO2 HD,Польша,Xhbo2-hd,Xhbo2-hd,HBO2 HD,True,1,ok
HBO3 HD,Польша,Xhbo3-hd,Xhbo3-hd,HBO3 HD,True,1,ok
SciFi HD,Сериалы,XSCI.FI.HD.pl,XSCI.FI.HD.pl,SciFi HD,True,1,ok
Planete+ HD PL,Польша,Xplanete-pl,Xplanete-pl,Planete+ HD PL,True,1,ok
Polsat Viasat Nature HD,Польша,Xpolsat-viasat-nature,Xpolsat-viasat-nature,Polsat Viasat Nature HD,True,1,ok
Discovery Channel HD PL,Польша,Xdiscovery-channel-pl,Xdiscovery-channel-pl,Discovery Channel HD PL,True,1,ok
Discovery Life HD PL,Польша,Xdiscovery-life-pl,Xdiscovery-life-pl,Discovery Life HD PL,True,1,ok
Discovery History HD PL,Польша,Xdiscovery-historia-pl,Xdiscovery-historia-pl,Discovery History HD PL,True,1,ok
ID Investigation Discovery PL,Польша,XID.HD.pl,XID.HD.pl,ID Investigation Discovery PL,True,1,ok
History 2 HD,Польша,Xh2-pl,Xh2-pl,History 2 HD,True,1,ok
History HD,Польша,Xhistory-pl,Xhistory-pl,History HD,True,3,ok
TVP Historia HD,Польша,Xtvp-historia,Xtvp-historia,TVP Historia HD,True,1,ok
Travel Channel HD,Польша,Xtravel-channel-pl,Xtravel-channel-pl,Travel Channel HD,True,2,ok
CANAL+ Kuchnia HD,Польша,Xcanal-pl-kuchnia,Xcanal-pl-kuchnia,CANAL+ Kuchnia HD,True,1,ok
TVP Sport HD,Польша,Xtvp-sport,Xtvp-sport,TVP Sport HD,True,1,ok
Eleven Sports 1 4K,Польша,Xeleven-sports-1,Xeleven-sports-1,Eleven Sports 1 4K,True,1,ok
Eleven Sports 1 HD,Польша,Xeleven-sports-1,Xeleven-sports-1,Eleven Sports 1 HD,True,1,ok
Eleven Sports 2 HD,Польша,Xeleven-sports-2,Xeleven-sports-2,Eleven Sports 2 HD,True,1,ok
Eleven Sports 3 HD,Польша,Xeleven-sports-3,Xeleven-sports-3,Eleven Sports 3 HD,True,1,ok
Eleven Sports 4 HD,Польша,,Xeleven-sports-4,Eleven Sports 4 HD,False,1,ok
CANAL+ Sport 3 HD PL,Польша,Xcanal-pl-sport-3,Xcanal-pl-sport-3,CANAL+ Sport 3 HD PL,True,1,ok
CANAL+ Sport 4 HD PL,Польша,Xcanal-pl-sport-4,Xcanal-pl-sport-4,CANAL+ Sport 4 HD PL,True,1,ok
CANAL+ Sport 5 HD PL,Польша,Xcanal-pl-sport-5,Xcanal-pl-sport-5,CANAL+ Sport 5 HD PL,True,1,ok
Eurosport 1 HD PL,Польша,Xeurosport1-pl,Xeurosport1-pl,Eurosport 1 HD PL,True,1,ok
Eurosport 2 HD PL,Польша,Xeurosport2-pl,Xeurosport2-pl,Eurosport 2 HD PL,True,1,ok
Golf Channel,Польша,,XGolf.Channel.HD.pl,Golf Channel,False,2,ok
FightBox HD,Польша,Xfightbox-hd,Xfightbox-hd,FightBox HD,True,1,ok
Extreme Sport,Польша,Xextreme-sports,Xextreme-sports,Extreme Sport,True,1,ok
Polsat Sport,Польша,Xpolsat-sport,Xpolsat-sport,Polsat Sport,True,1,ok
Polsat Sport 2,Польша,Xpolsat-sport-extra,Xpolsat-sport-extra,Polsat Sport 2,True,1,ok
Polsat Sport 3,Польша,Xpolsat-sport-extra,Xpolsat-sport-extra,Polsat Sport 3,True,1,ok
Polsat Sport Premium 1 HD,Польша,Xpolsat-sport-pr1,Xpolsat-sport-pr1,Polsat Sport Premium 1 HD,True,1,ok
Polsat Sport Premium 2 HD,Польша,Xpolsat-sport-pr2,Xpolsat-sport-pr2,Polsat Sport Premium 2 HD,True,1,ok
Polsat Sport Premium 3 HD,Польша,Xpolsat-sport-pr3,Xpolsat-sport-pr3,Polsat Sport Premium 3 HD,True,1,ok
Polsat Sport Premium 4 HD,Польша,Xpolsat-sport-pr4,Xpolsat-sport-pr4,Polsat Sport Premium 4 HD,True,1,ok
Polsat Sport Premium 5 HD,Польша,Xpolsat-sport-pr5,Xpolsat-sport-pr5,Polsat Sport Premium 5 HD,True,1,ok
Polsat Games HD,Польша,Xpolsat-games,Xpolsat-games,Polsat Games HD,True,1,ok
Polsat Sport Fight,Польша,Xpolsat-sport-fight,Xpolsat-sport-fight,Polsat Sport Fight,True,1,ok
Zoom TV,Польша,XZOOM.TV.HD.pl,XZOOM.TV.HD.pl,Zoom TV,True,1,ok
Polo TV,Польша,XPolo.TV.HD.pl,XPolo.TV.HD.pl,Polo TV,True,1,ok
TV Luban,Польша,,,TV Luban,False,1,ok
Sundance HD,Польша,Xsundance-pl,Xsundance-pl,Sundance HD,True,1,ok
Puls 2 HD,Польша,XPULS.2.HD.pl,XPULS.2.HD.pl,Puls 2 HD,True,1,ok
Vox Music TV HD,Польша,XVOX.Music.TV.pl,XVOX.Music.TV.pl,Vox Music TV HD,True,1,ok
Polsat Music HD,Польша,Xpolsat-music,Xpolsat-music,Polsat Music HD,True,1,ok
Paramount Network,Польша,Xparamount-network-pl,Xparamount-network-pl,Paramount Network,True,1,ok
1 TV,Грузия,X1TV_GE,X1TV_GE,1 TV,True,1,ok
2 TV,Грузия,,,2 TV,False,1,ok
Imedi TV,Грузия,Ximedi,Ximedi,Imedi TV,True,1,ok
Palitra News,Грузия,XPalitra_news,XPalitra_news,Palitra News,True,1,ok
GDS TV,Грузия,XGDS,XGDS,GDS TV,True,1,ok
Adjara TV,Грузия,XAdjara,XAdjara,Adjara TV,True,1,ok
Apsua TV,Грузия,,,Apsua TV,False,1,ok
Mega TV,Грузия,,,Mega TV,False,1,ok
Sfero TV,Грузия,,,Sfero TV,False,1,ok
Rcheuli TV,Грузия,,,Rcheuli TV,False,1,ok
Obiektivi TV,Грузия,XObiektivi,XObiektivi,Obiektivi TV,False,1,no_validated_programme
Konservatorebi,Грузия,,,Konservatorebi,False,1,ok
Pirveli,Грузия,XTVPirveli,XTVPirveli,Pirveli,True,1,ok
Rustavi 2,Грузия,XRustavi2,XRustavi2,Rustavi 2,True,1,ok
Comedy Arkhi,Грузия,XComedyArkhi,XComedyArkhi,Comedy Arkhi,True,1,ok
Pos TV,Грузия,XPosTV,XPosTV,Pos TV,False,1,no_validated_programme
Formula,Грузия,XFormula,XFormula,Formula,True,1,ok
Marao,Грузия,XMarao,XMarao,Marao,True,1,ok
Ertsulovneba,Грузия,XErtsulovneba,XErtsulovneba,Ertsulovneba,True,1,ok
Marneuli TV,Грузия,XMarneuli_TV,XMarneuli_TV,Marneuli TV,False,1,no_validated_programme
BMG,Грузия,XBMG,XBMG,BMG,True,1,ok
Euronews Georgia,Грузия,XEURONEWS_GE,XEURONEWS_GE,Euronews Georgia,True,1,ok
Silk Documentary,Грузия,XSilkDocumentary,XSilkDocumentary,Silk Documentary,False,1,no_validated_programme
Silk kids,Грузия,XSilkKids,XSilkKids,Silk kids,False,1,no_validated_programme
Silk Hollywood Movies,Грузия,XSilkHollywoodMovies,XSilkHollywoodMovies,Silk Hollywood Movies,False,1,no_validated_programme
Silk Movie Collection,Грузия,XSilkMovieCollection,XSilkMovieCollection,Silk Movie Collection,False,1,no_validated_programme
Rioni 2,Грузия,,XRioni2,Rioni 2,False,1,ok
Silk Universal,Грузия,XSilk_Universal,XSilk_Universal,Silk Universal,True,1,ok
Silk Sport 1,Грузия,XSilk1,XSilk1,Silk Sport 1,False,1,no_validated_programme
Silk Sport 2,Грузия,XSilk2,XSilk2,Silk Sport 2,False,1,no_validated_programme
Silk Sport 3,Грузия,XSilk3,XSilk3,Silk Sport 3,False,1,no_validated_programme
Setanta Sports 1,Грузия,XSetanta Sports 1,XSetanta Sports 1,Setanta Sports 1,False,1,no_validated_programme
Setanta Sports 2,Грузия,XSetanta Sports 2,XSetanta Sports 2,Setanta Sports 2,True,1,ok
Setanta Sports 3,Грузия,XSetanta Sports 3,XSetanta Sports 3,Setanta Sports 3,False,1,no_validated_programme
Moldova 1 HD,Молдова,Xmoldova-1,Xmoldova-1,Moldova 1 HD,True,1,ok
Moldova 2 HD,Молдова,Xmoldova-2,Xmoldova-2,Moldova 2 HD,True,1,ok
We Sport,Молдова,,,We Sport,False,1,ok
A TV,Молдова,,,A TV,False,1,ok
Agro HD,Молдова,,,Agro HD,False,1,ok
Euronews,Молдова,euronews,euronews,Euronews,True,2,ok
Setanta Sports HD MD,Молдова,7244,7244,Setanta Sports HD MD,True,2,ok
Moldova TV,Молдова,,,Moldova TV,False,1,ok
Star TV,Молдова,,,Star TV,False,1,ok
Global 24,Молдова,,,Global 24,False,2,ok
Gurinel HD,Молдова,,,Gurinel HD,False,1,ok
Busuioc TV,Молдова,,,Busuioc TV,False,1,ok
N4,Молдова,Xn4,Xn4,N4,True,1,ok
Jurnal TV HD,Молдова,,,Jurnal TV HD,False,1,ok
Disney,Молдова,,,Disney,False,1,ok
Noroc HD,Молдова,,,Noroc HD,False,1,ok
Cinema 1 HD,Молдова,,,Cinema 1 HD,False,1,ok
ONE TV HD,Молдова,,,ONE TV HD,False,1,ok
Privesc.Eu HD,Молдова,,,Privesc.Eu HD,False,1,ok
Pro TV Chisinau HD,Молдова,,,Pro TV Chisinau HD,False,1,ok
VB TV,Молдова,,,VB TV,False,1,ok
7 TV,Молдова,10026,10026,7 TV,True,1,ok
Rlive HD,Молдова,,,Rlive HD,False,1,ok
TVN HD,Молдова,,,TVN HD,False,2,ok
Tezaur HD,Молдова,,,Tezaur HD,False,1,ok
Exclusiv TV,Молдова,,,Exclusiv TV,False,1,ok
Global 24,Молдова,,,Global 24,False,2,ok
TV8 HD,Молдова,Xtv8-lt,Xtv8-lt,TV8 HD,True,2,ok
TVR,Молдова,,,TVR,False,1,ok
БНТ1,Болгария,XBNT.bg,XBNT.bg,БНТ1,True,1,ok
БНТ2,Болгария,XBNT.2.bg,XBNT.2.bg,БНТ2,True,1,ok
БНТ3,Болгария,,XBNT.4.bg,БНТ3,False,1,ok
БНТ4,Болгария,,XBNT.4.bg,БНТ4,False,1,ok
Nova HD,Болгария,XNova.TV.bg,XNova.TV.bg,Nova HD,True,1,ok
Soul&Pepper TV HD,Болгария,,,Soul&Pepper TV HD,False,1,ok
Kids Stars HD,Болгария,,,Kids Stars HD,False,1,ok
Rai 1 HD,Болгария,,,Rai 1 HD,False,1,ok
ARTE,Болгария,Xarte-hd,Xarte-hd,ARTE,True,1,ok
FashionBox HD,Болгария,Xfashionbox-hd,Xfashionbox-hd,FashionBox HD,True,1,ok
Wness TV HD,Болгария,,,Wness TV HD,False,1,ok
bTV,Болгария,XbTV.bg,XbTV.bg,bTV,True,1,ok
Kino Nova HD,Болгария,XKinoNova.bg,XKinoNova.bg,Kino Nova HD,True,1,ok
Diema,Болгария,XDiema.bg,XDiema.bg,Diema,True,1,ok
Diema Family HD,Болгария,XDiema.Family.bg,XDiema.Family.bg,Diema Family HD,True,1,ok
bTV Action,Болгария,XbTV.Action.bg,XbTV.Action.bg,bTV Action,True,1,ok
bTV Comedy,Болгария,XbTV.Comedy.bg,XbTV.Comedy.bg,bTV Comedy,True,1,ok
bTV Cinema,Болгария,XbTV.Cinema.bg,XbTV.Cinema.bg,bTV Cinema,True,1,ok
National Geographic,Болгария,Xnational-geographic-baltic,Xnational-geographic-baltic,National Geographic,True,3,ok
Nat Geo Wild,Болгария,XNat.Geo.Wild.bg,XNat.Geo.Wild.bg,Nat Geo Wild,True,1,ok
This is Bulgaria,Болгария,,,This is Bulgaria,False,1,ok
The Fishing&Hunting Channel HD,Болгария,,,The Fishing&Hunting Channel HD,False,1,ok
Nova Sport,Болгария,XNova.Sport.bg,XNova.Sport.bg,Nova Sport,True,1,ok
Diema Sport HD,Болгария,XDIEMA.SPORT.bg,XDIEMA.SPORT.bg,Diema Sport HD,True,2,ok
Diema Sport 2 HD,Болгария,XDIEMA.SPORT.2.bg,XDIEMA.SPORT.2.bg,Diema Sport 2 HD,True,2,ok
Diema Sport 3 HD,Болгария,XDIEMA.SPORT.3.bg,XDIEMA.SPORT.3.bg,Diema Sport 3 HD,True,2,ok
Max Sport 1 HD,Болгария,XMax.Sport.1.bg,XMax.Sport.1.bg,Max Sport 1 HD,True,1,ok
Max Sport 2 HD,Болгария,XMax.Sport.2.bg,XMax.Sport.2.bg,Max Sport 2 HD,True,1,ok
Max Sport 3 HD,Болгария,XMax.Sport.3.bg,XMax.Sport.3.bg,Max Sport 3 HD,True,1,ok
Max Sport 4 HD,Болгария,XMax.Sport.4.bg,XMax.Sport.4.bg,Max Sport 4 HD,True,1,ok
Nickelodeon,Болгария,,XNickelodeon.bg,Nickelodeon,False,2,ok
Nick Jr,Болгария,,XNick.Jr.bg,Nick Jr,False,2,ok
CNN,Болгария,Xcnn,Xcnn,CNN,True,2,ok
24 Kitchen,Болгария,,X24.Kitchen.bg,24 Kitchen,False,1,ok
Euronews Bulgaria,Болгария,,,Euronews Bulgaria,False,1,ok
BG on AIR,Болгария,,XBulgaria.ON.AIR.bg,BG on AIR,False,1,ok
ТВ Скат,Болгария,,Xskat.bg,ТВ Скат,False,1,ok
CodeFashion HD,Болгария,,Xcodefashion.bg,CodeFashion HD,False,1,ok
Планета HD BG,Болгария,XPlaneta.bg,XPlaneta.bg,Планета HD BG,True,1,ok
Планета Фолк,Болгария,,,Планета Фолк,False,1,ok
FEN HD,Болгария,,,FEN HD,False,1,ok
Тянков Ориент,Болгария,,,Тянков Ориент,False,1,ok
Балканика,Болгария,balkanika,balkanika,Балканика,True,1,ok
Родина ТВ,Болгария,,,Родина ТВ,False,1,ok
Фен Фолк,Болгария,,,Фен Фолк,False,1,ok
DSTV,Болгария,,,DSTV,False,1,ok
BOX TV,Болгария,box-tv,box-tv,BOX TV,True,1,ok
Magic TV,Болгария,,,Magic TV,False,1,ok
Love Nature HD,Болгария,Xlove-nature-4k,Xlove-nature-4k,Love Nature HD,True,1,ok
City News Toronto,Канада,,city-news-toronto,City News Toronto,False,1,ok
Adult Swim,Канада,470749,470749,Adult Swim,True,1,ok
Disney Channel,Канада,XDisney.Channel.nl,XDisney.Channel.nl,Disney Channel,True,3,ok
Treehouse,Канада,,XTreehouse.ca,Treehouse,False,1,ok
YTV,Канада,,XYTV.(Youth.Television).-.East.ca,YTV,False,1,ok
NTV Live Stream,Канада,,,NTV Live Stream,False,1,ok
".QC.ca"" tvg-name=""ICI Television"", ICI Television",Канада,,"XICI.Tele.(CBFT-DT).Montréal,.QC.ca",ICI Television,False,1,ok
Ontario Parliament Network Live Stream,Канада,,,Ontario Parliament Network Live Stream,False,1,ok
Amazing Discoveries TV Live Stream,Канада,,,Amazing Discoveries TV Live Stream,False,1,ok
Polar HD,Чехия,POLAR.cz,POLAR.cz,Polar HD,True,1,ok
Jihočeská televize,Чехия,Jihočeská.televize.cz,Jihočeská.televize.cz,Jihočeská televize,True,1,ok
Retro Music Television,Чехия,,,Retro Music Television,False,1,ok
Šláger Original,Чехия,,,Šláger Original,False,1,ok
Šláger Premium,Чехия,,,Šláger Premium,False,1,ok
Nova Sport 1 HD,SkyLink,X07ceb1ac6be64075dded2510c27e0c6e,X07ceb1ac6be64075dded2510c27e0c6e,Nova Sport 1 HD,True,1,ok
Nova Sport 2 HD,SkyLink,X366a88cf3a4bab603ef6408966546e71,X366a88cf3a4bab603ef6408966546e71,Nova Sport 2 HD,True,1,ok
Nova Sport 3 HD,SkyLink,,X4bbd04b8c84805428618645d943fc28d,Nova Sport 3 HD,False,1,ok
Nova Sport 4 HD,SkyLink,,X6edcad12e88ffac3da0cacb565970775,Nova Sport 4 HD,False,1,ok
Nova Sport 5 HD,SkyLink,X7845ca0015c718657d785b311edf5079,X7845ca0015c718657d785b311edf5079,Nova Sport 5 HD,True,1,ok
Arena Sport 1 HD,SkyLink,X1ee5b7ce8676fe322a8bb63f097f8c9a,X1ee5b7ce8676fe322a8bb63f097f8c9a,Arena Sport 1 HD,True,1,ok
Arena Sport 2 HD,SkyLink,X29310a006ce41c9fb5cca14f333849fb,X29310a006ce41c9fb5cca14f333849fb,Arena Sport 2 HD,True,1,ok
Sport 1 HD,SkyLink,X18e7a585715561d4bb2606977deb20f6,X18e7a585715561d4bb2606977deb20f6,Sport 1 HD,True,4,ok
Sport 2 HD,SkyLink,X991796,X991796,Sport 2 HD,True,2,ok
RTVS SPORT HD,SkyLink,X3981fa886a1704937afd96d87ea46ef1,X3981fa886a1704937afd96d87ea46ef1,RTVS SPORT HD,True,1,ok
JOJ Sport HD,SkyLink,Xeacbd3c220de39cfa7c855755d1291cf,Xeacbd3c220de39cfa7c855755d1291cf,JOJ Sport HD,True,1,ok
CANAL+ Sport (CZ),SkyLink,,X6fda506ca37562e7c8a37011eecb6995,CANAL+ Sport (CZ),False,1,ok
CANAL+ Sport (SK),SkyLink,Xba551cee37d621f3a459d798ae881e5e,Xba551cee37d621f3a459d798ae881e5e,CANAL+ Sport (SK),True,1,ok
CANAL+ Sport 2 (SK),SkyLink,,Xba674f276a1f7dbe4c756d9ea0b50a38,CANAL+ Sport 2 (SK),False,1,ok
Golf Channel,SkyLink,,Xfad8ef045fa357781cfb3163d4b45a09,Golf Channel,False,2,ok
AMC,SkyLink,amc,amc,AMC,True,2,ok
AXN,SkyLink,,,AXN,False,1,ok
AXN Black,SkyLink,,,AXN Black,False,1,ok
AXN White,SkyLink,,,AXN White,False,1,ok
Atv Antwerpen,BE & NL,,,Atv Antwerpen,False,1,ok
HLN Live,BE & NL,,,HLN Live,False,1,ok
Eclips TV,BE & NL,Eclips.TV.be,Eclips.TV.be,Eclips TV,True,1,ok
Ketnet,BE & NL,XKetnet.be,XKetnet.be,Ketnet,True,1,ok
Ment Pop,BE & NL,Ment Pop HD,Ment Pop HD,Ment Pop,True,2,ok
Play Nieuw,BE & NL,,,Play Nieuw,False,1,ok
Play Fictie,BE & NL,Play.Fictie.be,Play.Fictie.be,Play Fictie,False,1,no_validated_programme
Play Actie,BE & NL,XPlay6.be,XPlay6.be,Play Actie,False,1,no_validated_programme
Play Reality,BE & NL,XPlay7.be,XPlay7.be,Play Reality,False,1,no_validated_programme
Sport 10 Belgium HD,BE & NL,,,Sport 10 Belgium HD,False,1,ok
VTM HD,BE & NL,XVTM.be,XVTM.be,VTM HD,True,1,ok
VTM 2 HD,BE & NL,XVTM.2.be,XVTM.2.be,VTM 2 HD,True,1,ok
VTM 3,BE & NL,XVTM.3.be,XVTM.3.be,VTM 3,True,1,ok
VTM 4,BE & NL,XVTM.4.be,XVTM.4.be,VTM 4,True,1,ok
VTM Gold,BE & NL,VTM.GOLD.be,VTM.GOLD.be,VTM Gold,True,1,ok
VTM Series,BE & NL,XVTM.NON-STOP.DOKTERS.be,XVTM.NON-STOP.DOKTERS.be,VTM Series,True,1,ok
A1 TV,BE & NL,,,A1 TV,False,1,ok
BEATTV,BE & NL,,,BEATTV,False,1,ok
BNR Nieuwsradio,BE & NL,,,BNR Nieuwsradio,False,1,ok
BR6 TV,BE & NL,,,BR6 TV,False,1,ok
BX1,BE & NL,,XBX1.be,BX1,False,1,ok
192 TV NL,BE & NL,,,192 TV NL,False,1,ok
24Kitchen,BE & NL,X24Kitchen.nl,X24Kitchen.nl,24Kitchen,True,1,ok
BBC First,BE & NL,,XBBC.First.nl,BBC First,False,1,ok
CANAL+ Action,BE & NL,XCanal+.Action.nl,XCanal+.Action.nl,CANAL+ Action,True,1,ok
Disney Channel,BE & NL,XDisney.Channel.nl,XDisney.Channel.nl,Disney Channel,True,3,ok
Film1 Action,BE & NL,XFilm1.Action.nl,XFilm1.Action.nl,Film1 Action,True,1,ok
Film1 Drama,BE & NL,XFilm1.Drama.nl,XFilm1.Drama.nl,Film1 Drama,True,1,ok
Film1 Family,BE & NL,XFilm1.Family.nl,XFilm1.Family.nl,Film1 Family,True,1,ok
Film1 Premiere HD,BE & NL,XFilm.1.Premiere.nl,XFilm.1.Premiere.nl,Film1 Premiere HD,True,1,ok
Filmbox NL HD,BE & NL,,XFilmbox.nl.nl,Filmbox NL HD,False,1,ok
History NL,BE & NL,XHISTORY.nl,XHISTORY.nl,History NL,True,1,ok
Love Nature HD BNL,BE & NL,XLove.Nature.nl,XLove.Nature.nl,Love Nature HD BNL,True,1,ok
NET5 HD,BE & NL,XNET.5.nl,XNET.5.nl,NET5 HD,True,1,ok
NGC HD,BE & NL,,,NGC HD,False,1,ok
NPO1 HD,BE & NL,XNPO.1.nl,XNPO.1.nl,NPO1 HD,True,1,ok
NPO2 HD,BE & NL,XNPO.2.nl,XNPO.2.nl,NPO2 HD,True,1,ok
NPO3 HD,BE & NL,XNPO.3.nl,XNPO.3.nl,NPO3 HD,True,1,ok
National Geographic Wild,BE & NL,XNational.Geographic.nl,XNational.Geographic.nl,National Geographic Wild,True,1,ok
ONS,BE & NL,XONS.nl,XONS.nl,ONS,True,1,ok
Omroep Brabant Televisie,BE & NL,XOmroep.Brabant.nl,XOmroep.Brabant.nl,Omroep Brabant Televisie,True,1,ok
Omrop Fryslan Televisie,BE & NL,XOmrop.Fryslân.nl,XOmrop.Fryslân.nl,Omrop Fryslan Televisie,True,1,ok
Oost,BE & NL,Oost.nl,Oost.nl,Oost,True,1,ok
RTL Z,BE & NL,XRTL.Z.nl,XRTL.Z.nl,RTL Z,True,1,ok
RTL4 HD,BE & NL,XRTL.4.nl,XRTL.4.nl,RTL4 HD,True,1,ok
RTL5 HD,BE & NL,XRTL.5.nl,XRTL.5.nl,RTL5 HD,True,1,ok
RTL7 HD,BE & NL,XRTL.7.nl,XRTL.7.nl,RTL7 HD,True,1,ok
RTL8 HD,BE & NL,XRTL.8.nl,XRTL.8.nl,RTL8 HD,True,1,ok
SBS6 HD,BE & NL,XSBS.6.nl,XSBS.6.nl,SBS6 HD,True,1,ok
Star Channel,BE & NL,XSTAR.Channel.nl,XSTAR.Channel.nl,Star Channel,True,2,ok
TV Drenthe,BE & NL,TV.Drenthe.be,TV.Drenthe.be,TV Drenthe,True,1,ok
TV Gelderland,BE & NL,TV.Gelderland.be,TV.Gelderland.be,TV Gelderland,True,1,ok
TV Noord,BE & NL,,XTV.Noord.nl,TV Noord,False,1,ok
TV Oranje,BE & NL,TV.Oranje.be,TV.Oranje.be,TV Oranje,True,1,ok
VRT 1,BE & NL,XVRT.1.nl,XVRT.1.nl,VRT 1,True,1,ok
VRT Canvas HD,BE & NL,XVRT.Canvas.nl,XVRT.Canvas.nl,VRT Canvas HD,True,1,ok
Disney Junior,BE & NL,,XVeronica/Disney.XD.nl,Disney Junior,False,2,ok
Viaplay TV,BE & NL,XViaplay.TV.nl,XViaplay.TV.nl,Viaplay TV,True,1,ok
ESPN HD,BE & NL,XESPN.1.nl,XESPN.1.nl,ESPN HD,True,1,ok
ESPN 2 HD,BE & NL,XESPN.2.nl,XESPN.2.nl,ESPN 2 HD,True,1,ok
ESPN 4 HD,BE & NL,XESPN.4.nl,XESPN.4.nl,ESPN 4 HD,True,1,ok
Ziggo Sport,BE & NL,,XZiggo.Sport.nl,Ziggo Sport,False,1,ok
Ziggo Sport 2,BE & NL,XZiggo.Sport.2.nl,XZiggo.Sport.2.nl,Ziggo Sport 2,True,1,ok
Ziggo Sport 6,BE & NL,XZiggo.Sport.6.nl,XZiggo.Sport.6.nl,Ziggo Sport 6,True,1,ok
Dit is Helmond,BE & NL,,,Dit is Helmond,False,1,ok
LCI HD,BE & NL,,,LCI HD,False,1,ok
RMC Life HD,BE & NL,,,RMC Life HD,False,1,ok
Arte HD,BE & NL,Xarte-hd,Xarte-hd,Arte HD,True,1,ok
Paris Premiere HD FR,BE & NL,,,Paris Premiere HD FR,False,1,ok
TF1,BE & NL,TF1.HD.be,TF1.HD.be,TF1,False,1,no_validated_programme
France 3,BE & NL,France.3.HD.be,France.3.HD.be,France 3,False,1,no_validated_programme
France 2,BE & NL,France.2.HD.be,France.2.HD.be,France 2,False,1,no_validated_programme
France 4,BE & NL,France.4.HD.be,France.4.HD.be,France 4,False,1,no_validated_programme
France 5,BE & NL,,,France 5,False,1,ok
W9 HD,BE & NL,,,W9 HD,False,1,ok
AT5,BE & NL,AT5.nl,AT5.nl,AT5,True,1,ok
WTV,BE & NL,,,WTV,False,1,ok
Ketnet Junior,BE & NL,,,Ketnet Junior,False,1,ok
TV Limburg,BE & NL,,,TV Limburg,False,1,ok
TV Oost,BE & NL,,,TV Oost,False,1,ok
Notele,BE & NL,,,Notele,False,1,ok
Carac 1,BE & NL,,,Carac 1,False,1,ok
Carac 2,BE & NL,,,Carac 2,False,1,ok
Carac 3,BE & NL,,,Carac 3,False,1,ok
Carac 4,BE & NL,,,Carac 4,False,1,ok
Limburg 1,BE & NL,,,Limburg 1,False,1,ok
Qmusic,BE & NL,,,Qmusic,False,1,ok
Antwerpen Live,BE & NL,,,Antwerpen Live,False,1,ok
BFM TV,BE & NL,BFM.TV.be,BFM.TV.be,BFM TV,True,1,ok
M6 4K,BE & NL,,,M6 4K,False,1,ok
6 Ter,BE & NL,,,6 Ter,False,1,ok
Canal+ Cinema,BE & NL,,,Canal+ Cinema,False,1,ok
Canal+ FR,BE & NL,,,Canal+ FR,False,1,ok
La Une,BE & NL,La.Une.HD.be,La.Une.HD.be,La Une,False,1,no_validated_programme
Travel XP,BE & NL,Xtravel-xp-hd,Xtravel-xp-hd,Travel XP,True,2,ok
Tipik,BE & NL,Tipik.be,Tipik.be,Tipik,True,1,ok
RMC Story,BE & NL,,,RMC Story,False,1,ok
BBC Cbeebies HD,UK,Xbbc-four-uk,Xbbc-four-uk,BBC Cbeebies HD,True,1,ok
BBC Three,UK,Xbbc-3-uk,Xbbc-3-uk,BBC Three,True,1,ok
BBC Two HD,UK,Xbbc-2-uk,Xbbc-2-uk,BBC Two HD,True,1,ok
ITV 1 HD,UK,ITV1.HD.uk,ITV1.HD.uk,ITV 1 HD,True,1,ok
ITV 2 HD,UK,ITV2.HD.uk,ITV2.HD.uk,ITV 2 HD,True,1,ok
ITV 3 HD,UK,ITV3.HD.uk,ITV3.HD.uk,ITV 3 HD,True,1,ok
