playlist_name,playlist_tvg_id,output_tvg_id,group,region,source,source_id,method,confidence,accuracy_status,accuracy_reason,evidence_url,quarantine
Joker:Панда Кун-фу,jk_panda,jk_panda,Кинозалы UA,,gabbarit-current,jk_panda,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Формула,jk_formula,jk_formula,Кинозалы UA,,gabbarit-current,jk_formula,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Тарантіно,jk_Tarantino,jk_Tarantino,Кинозалы UA,,gabbarit-current,jk_Tarantino,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Робокар Полі,jk_Robocar_Poli,jk_Robocar_Poli,Кинозалы UA,,gabbarit-current,jk_Robocar_Poli,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Секс і Місто,jk_sexsity,jk_sexsity,Кинозалы UA,,gabbarit-current,jk_sexsity,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Коломбо,jk_Colombo,jk_Colombo,Кинозалы UA,,gabbarit-current,jk_Colombo,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Американський тато,jk_American_Dad,jk_American_Dad,Кинозалы UA,,gabbarit-current,jk_American_Dad,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Гріфіни,jk_Grifins,jk_Grifins,Кинозалы UA,,gabbarit-current,jk_Grifins,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Русалочка,jk_rusaloshka,jk_rusaloshka,Кинозалы UA,,gabbarit-current,jk_rusaloshka,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Аладдін,jk_aladin,jk_aladin,Кинозалы UA,,gabbarit-current,jk_aladin,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Чіп та Дейл,jk_Chip_Dale,jk_Chip_Dale,Кинозалы UA,,gabbarit-current,jk_Chip_Dale,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Гей Арнольд!,jk_arnold,jk_arnold,Кинозалы UA,,gabbarit-current,jk_arnold,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Свинка Пепа,jk_Pepa_pig,jk_Pepa_pig,Кинозалы UA,,gabbarit-current,jk_Pepa_pig,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Щенячий патруль,jk_PAW_Patrol,jk_PAW_Patrol,Кинозалы UA,,gabbarit-current,jk_PAW_Patrol,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Качині історії,jk_ducks,jk_ducks,Кинозалы UA,,gabbarit-current,jk_ducks,id,99,probable,strong exact match; no country conflict detected,,False
Joker:90-ті,jk_90,jk_90,Кинозалы UA,,gabbarit-current,jk_90,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Леді Баг і Супер кіт,jk_ledi_Bag,jk_ledi_Bag,Кинозалы UA,,gabbarit-current,jk_ledi_Bag,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Пуаро Агати Крісті,jk_Poirot,jk_Poirot,Кинозалы UA,,gabbarit-current,jk_Poirot,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Декстер,jk_Dexter,jk_Dexter,Кинозалы UA,,gabbarit-current,jk_Dexter,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Касл,jk_Castle,jk_Castle,Кинозалы UA,,gabbarit-current,jk_Castle,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Бруклін 9-9,jk_brookllyn,jk_brookllyn,Кинозалы UA,,gabbarit-current,jk_brookllyn,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Фубар,jk_FUBAR,jk_FUBAR,Кинозалы UA,,gabbarit-current,jk_FUBAR,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Кістки,jk_kosty,jk_kosty,Кинозалы UA,,gabbarit-current,jk_kosty,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Пуститися берега,jk_berega,jk_berega,Кинозалы UA,,gabbarit-current,jk_berega,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Мел Гібсон,jk_Mel,jk_Mel,Кинозалы UA,,gabbarit-current,jk_Mel,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Теорія брехні,jk_Lie_To_Me,jk_Lie_To_Me,Кинозалы UA,,gabbarit-current,jk_Lie_To_Me,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Величне століття,jk_Muhtesem,jk_Muhtesem,Кинозалы UA,,gabbarit-current,jk_Muhtesem,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Ван Дамм,jk_Van_Dame,jk_Van_Dame,Кинозалы UA,,gabbarit-current,jk_Van_Dame,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Вітчайдушні домогосподарки,jk_desperate_ukr,jk_desperate_ukr,Кинозалы UA,,gabbarit-current,jk_desperate_ukr,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Маленьке королівство Бена і Холлі,jk_Ben_Holly,jk_Ben_Holly,Кинозалы UA,,gabbarit-current,jk_Ben_Holly,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Гравіті Фолз,jk_Gravity_Falls,jk_Gravity_Falls,Кинозалы UA,,gabbarit-current,jk_Gravity_Falls,id,99,probable,strong exact match; no country conflict detected,,False
Joker:South Park,jk_South_Park,jk_South_Park,Кинозалы UA,,gabbarit-current,jk_South_Park,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Як я зустрів вашу маму,jk_Your_mother,jk_Your_mother,Кинозалы UA,,gabbarit-current,jk_Your_mother,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Теорія великого вибуху,jk_Big_Bang,jk_Big_Bang,Кинозалы UA,,gabbarit-current,jk_Big_Bang,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Cinema,jk_Cinema,jk_Cinema,Кинозалы UA,,gabbarit-current,jk_Cinema,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Cinema2,jk_Cinema2,jk_Cinema2,Кинозалы UA,,gabbarit-current,jk_Cinema2,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Горець,jk_gorets,jk_gorets,Кинозалы UA,,gabbarit-current,jk_gorets,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Mислити як злочинець,jk_Criminal,jk_Criminal,Кинозалы UA,,gabbarit-current,jk_Criminal,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Менталіст,jk_mentalist,jk_mentalist,Кинозалы UA,,gabbarit-current,jk_mentalist,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Пограбування,jk_ograblenie,jk_ograblenie,Кинозалы UA,,gabbarit-current,jk_ograblenie,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Герої,jk_Heroes,jk_Heroes,Кинозалы UA,,gabbarit-current,jk_Heroes,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Корона,jk_korona,jk_korona,Кинозалы UA,,gabbarit-current,jk_korona,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Загублені,jk_lost,jk_lost,Кинозалы UA,,gabbarit-current,jk_lost,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Чорне дзеркало,jk_Black_Mirror,jk_Black_Mirror,Кинозалы UA,,gabbarit-current,jk_Black_Mirror,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Біографічне,jk_biograf,jk_biograf,Кинозалы UA,,gabbarit-current,jk_biograf,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Швидкість,jk_speed,jk_speed,Кинозалы UA,,gabbarit-current,jk_speed,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Краще подзвоніть Солу,jk_Call_Saul,jk_Call_Saul,Кинозалы UA,,gabbarit-current,jk_Call_Saul,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Пінгвіни Мадагаскару,jk_pingvins,jk_pingvins,Кинозалы UA,,gabbarit-current,jk_pingvins,id,99,probable,strong exact match; no country conflict detected,,False
Joker:Ліло і Стіч,jk_Lilo,jk_Lilo,Кинозалы UA,,gabbarit-current,jk_Lilo,id,99,probable,strong exact match; no country conflict detected,,False
jk_doku_Ukraine,jk_doku_Ukraine,jk_doku_Ukraine,Кинозалы UA,,gabbarit-current,jk_doku_Ukraine,id,99,probable,strong exact match; no country conflict detected,,False
jk_Magic,jk_Magic,jk_Magic,Кинозалы UA,,gabbarit-current,jk_Magic,id,99,probable,strong exact match; no country conflict detected,,False
Рік і Марті,jk_Rik_i_Marti,jk_Rik_i_Marti,Кинозалы UA,,gabbarit-current,jk_Rik_i_Marti,id,99,probable,strong exact match; no country conflict detected,,False
jk_dram,jk_dram,jk_dram,Кинозалы UA,,gabbarit-current,jk_dram,id,99,probable,strong exact match; no country conflict detected,,False
jk_fineas,jk_fineas,jk_fineas,Кинозалы UA,,gabbarit-current,jk_fineas,id,99,probable,strong exact match; no country conflict detected,,False
jk_strah,jk_strah,jk_strah,Кинозалы UA,,gabbarit-current,jk_strah,id,99,probable,strong exact match; no country conflict detected,,False
jk_Sliders,jk_Sliders,jk_Sliders,Кинозалы UA,,gabbarit-current,jk_Sliders,id,99,probable,strong exact match; no country conflict detected,,False
jk_Succession,jk_Succession,jk_Succession,Кинозалы UA,,gabbarit-current,jk_Succession,id,99,probable,strong exact match; no country conflict detected,,False
jk_Money_Heist,jk_Money_Heist,jk_Money_Heist,Кинозалы UA,,gabbarit-current,jk_Money_Heist,id,99,probable,strong exact match; no country conflict detected,,False
jk_office,jk_office,jk_office,Кинозалы UA,,gabbarit-current,jk_office,id,99,probable,strong exact match; no country conflict detected,,False
jk_Scrubs,jk_Scrubs,jk_Scrubs,Кинозалы UA,,gabbarit-current,jk_Scrubs,id,99,probable,strong exact match; no country conflict detected,,False
Картковий Будинок,jk_house_of_cards,jk_house_of_cards,Кинозалы UA,,gabbarit-current,jk_house_of_cards,id,99,probable,strong exact match; no country conflict detected,,False
jk_element,jk_element,jk_element,Кинозалы UA,,gabbarit-current,jk_element,id,99,probable,strong exact match; no country conflict detected,,False
jk_Buffy,jk_Buffy,jk_Buffy,Кинозалы UA,,gabbarit-current,jk_Buffy,id,99,probable,strong exact match; no country conflict detected,,False
jk_Stargate,jk_Stargate,jk_Stargate,Кинозалы UA,,gabbarit-current,jk_Stargate,id,99,probable,strong exact match; no country conflict detected,,False
jk_Only_Murders,jk_Only_Murders,jk_Only_Murders,Кинозалы UA,,gabbarit-current,jk_Only_Murders,id,99,probable,strong exact match; no country conflict detected,,False
jk_detektiv,jk_detektiv,jk_detektiv,Кинозалы UA,,gabbarit-current,jk_detektiv,id,99,probable,strong exact match; no country conflict detected,,False
jk_NCIS,jk_NCIS,jk_NCIS,Кинозалы UA,,gabbarit-current,jk_NCIS,id,99,probable,strong exact match; no country conflict detected,,False
jk_dark,jk_dark,jk_dark,Кинозалы UA,,gabbarit-current,jk_dark,id,99,probable,strong exact match; no country conflict detected,,False
jk_timon,jk_timon,jk_timon,Кинозалы UA,,gabbarit-current,jk_timon,id,99,probable,strong exact match; no country conflict detected,,False
jk_Cartoon,jk_Cartoon,jk_Cartoon,Кинозалы UA,,gabbarit-current,jk_Cartoon,id,99,probable,strong exact match; no country conflict detected,,False
jk_Flintstones,jk_Flintstones,jk_Flintstones,Кинозалы UA,,gabbarit-current,jk_Flintstones,id,99,probable,strong exact match; no country conflict detected,,False
House_ukr,XHouse_ukr,XHouse_ukr,Кинозалы UA,,gabbarit-current,Joker:Доктор Хаус,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
jk_grimm,jk_grimm,jk_grimm,Кинозалы UA,,gabbarit-current,jk_grimm,id,99,probable,strong exact match; no country conflict detected,,False
jk_black_cloak,jk_black_cloak,jk_black_cloak,Кинозалы UA,,gabbarit-current,jk_black_cloak,id,99,probable,strong exact match; no country conflict detected,,False
jk_Ritchie,jk_Ritchie,jk_Ritchie,Кинозалы UA,,gabbarit-current,jk_Ritchie,id,99,probable,strong exact match; no country conflict detected,,False
jk_Scorsese,jk_Scorsese,jk_Scorsese,Кинозалы UA,,gabbarit-current,jk_Scorsese,id,99,probable,strong exact match; no country conflict detected,,False
jk_Spilberg,jk_Spilberg,jk_Spilberg,Кинозалы UA,,gabbarit-current,jk_Spilberg,id,99,probable,strong exact match; no country conflict detected,,False
jk_Kopola,jk_Kopola,jk_Kopola,Кинозалы UA,,gabbarit-current,jk_Kopola,id,99,probable,strong exact match; no country conflict detected,,False
jk_Skott,jk_Skott,jk_Skott,Кинозалы UA,,gabbarit-current,jk_Skott,id,99,probable,strong exact match; no country conflict detected,,False
jk_Kameron,jk_Kameron,jk_Kameron,Кинозалы UA,,gabbarit-current,jk_Kameron,id,99,probable,strong exact match; no country conflict detected,,False
jk_Besson,jk_Besson,jk_Besson,Кинозалы UA,,gabbarit-current,jk_Besson,id,99,probable,strong exact match; no country conflict detected,,False
jk_Nolan,jk_Nolan,jk_Nolan,Кинозалы UA,,gabbarit-current,jk_Nolan,id,99,probable,strong exact match; no country conflict detected,,False
jk_King,jk_King,jk_King,Кинозалы UA,,gabbarit-current,jk_King,id,99,probable,strong exact match; no country conflict detected,,False
jk_Crowe,jk_Crowe,jk_Crowe,Кинозалы UA,,gabbarit-current,jk_Crowe,id,99,probable,strong exact match; no country conflict detected,,False
jk_Reeves,jk_Reeves,jk_Reeves,Кинозалы UA,,gabbarit-current,jk_Reeves,id,99,probable,strong exact match; no country conflict detected,,False
jk_Hemsworth,jk_Hemsworth,jk_Hemsworth,Кинозалы UA,,gabbarit-current,jk_Hemsworth,id,99,probable,strong exact match; no country conflict detected,,False
jk_Butler,jk_Butler,jk_Butler,Кинозалы UA,,gabbarit-current,jk_Butler,id,99,probable,strong exact match; no country conflict detected,,False
jk_Kunis,jk_Kunis,jk_Kunis,Кинозалы UA,,gabbarit-current,jk_Kunis,id,99,probable,strong exact match; no country conflict detected,,False
jk_Neeson,jk_Neeson,jk_Neeson,Кинозалы UA,,gabbarit-current,jk_Neeson,id,99,probable,strong exact match; no country conflict detected,,False
jk_Scorpion,jk_Scorpion,jk_Scorpion,Кинозалы UA,,gabbarit-current,jk_Scorpion,id,99,probable,strong exact match; no country conflict detected,,False
Megogo Футбол 1 HD,Xmegogo-football-1,Xmegogo-football-1,Спорт,,gabbarit-current,Megogo Футбол,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
QazSport,Xkazsport,Xkazsport,Спорт,,gabbarit-current,QazSport,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Q Sport League,Xq-sport-ext,Xq-sport-ext,Спорт,,gabbarit-current,Q SPORT League,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Sport+ Qazaqstan,Xsport-plus-kz,Xsport-plus-kz,Спорт,,gabbarit-current,SPORT+ Qazaqstan HD,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
TSN 1,,TSN 1,Спорт,,gabbarit-current,TSN 1,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
